Tiempo_ms,PWM_porcentaje,RPM
720,0,0.00
724,0,0.00
728,0,0.00
732,0,0.00
736,0,0.00
740,0,0.00
744,0,0.00
748,0,0.00
752,0,0.00
756,0,0.00
760,0,0.00
764,0,0.00
768,0,0.00
772,0,0.00
776,0,0.00
780,0,0.00
784,0,0.00
788,0,0.00
792,0,0.00
796,0,0.00
800,0,0.00
804,0,0.00
808,0,0.00
812,0,0.00
816,0,0.00
820,0,0.00
824,0,0.00
828,0,0.00
832,0,0.00
836,0,0.00
840,0,0.00
844,0,0.00
848,0,0.00
852,0,0.00
856,0,0.00
860,0,0.00
864,0,0.00
868,0,0.00
872,0,0.00
876,0,0.00
880,0,0.00
884,0,0.00
888,0,0.00
892,0,0.00
896,0,0.00
900,0,0.00
904,0,0.00
908,0,0.00
912,0,0.00
916,0,0.00
920,0,0.00
924,0,0.00
928,0,0.00
932,0,0.00
936,0,0.00
940,0,0.00
944,0,0.00
948,0,0.00
952,0,0.00
956,0,0.00
960,0,0.00
964,0,0.00
968,0,0.00
972,0,0.00
976,0,0.00
980,0,0.00
984,0,0.00
988,0,0.00
992,0,0.00
996,0,0.00
1000,0,0.00
1004,0,0.00
1008,0,0.00
1012,0,0.00
1016,0,0.00
1020,0,0.00
1024,0,0.00
1028,0,0.00
1032,0,0.00
1036,0,0.00
1040,0,0.00
1044,0,0.00
1048,0,0.00
1052,0,0.00
1056,0,0.00
1060,0,0.00
1064,0,0.00
1068,0,0.00
1072,0,0.00
1076,0,0.00
1080,0,0.00
1084,0,0.00
1088,0,0.00
1092,0,0.00
1096,0,0.00
1100,0,0.00
1104,0,0.00
1108,0,0.00
1112,0,0.00
1116,0,0.00
1120,0,0.00
1124,0,0.00
1128,0,0.00
1132,0,0.00
1136,0,0.00
1140,0,0.00
1144,0,0.00
1148,0,0.00
1152,0,0.00
1156,0,0.00
1160,0,0.00
1164,0,0.00
1168,0,0.00
1172,0,0.00
1176,0,0.00
1180,0,0.00
1184,0,0.00
1188,0,0.00
1192,0,0.00
1196,0,0.00
1200,0,0.00
1204,0,0.00
1208,0,0.00
1212,0,0.00
1216,0,0.00
1220,0,0.00
1224,0,0.00
1228,0,0.00
1232,0,0.00
1236,0,0.00
1240,0,0.00
1244,0,0.00
1248,0,0.00
1252,0,0.00
1256,0,0.00
1260,0,0.00
1264,0,0.00
1268,0,0.00
1272,0,0.00
1276,0,0.00
1280,0,0.00
1284,0,0.00
1288,0,0.00
1292,0,0.00
1296,0,0.00
1300,0,0.00
1304,0,0.00
1308,0,0.00
1312,0,0.00
1316,0,0.00
1320,0,0.00
1324,0,0.00
1328,0,0.00
1332,0,0.00
1336,0,0.00
1340,0,0.00
1344,0,0.00
1348,0,0.00
1352,0,0.00
1356,0,0.00
1360,0,0.00
1364,0,0.00
1368,0,0.00
1372,0,0.00
1376,0,0.00
1380,0,0.00
1384,0,0.00
1388,0,0.00
1392,0,0.00
1396,0,0.00
1400,0,0.00
1404,0,0.00
1408,0,0.00
1412,0,0.00
1416,0,0.00
1420,0,0.00
1424,0,0.00
1428,0,0.00
1432,0,0.00
1436,0,0.00
1440,0,0.00
1444,0,0.00
1448,0,0.00
1452,0,0.00
1456,0,0.00
1460,0,0.00
1464,0,0.00
1468,0,0.00
1472,0,0.00
1476,0,0.00
1480,0,0.00
1484,0,0.00
1488,0,0.00
1492,0,0.00
1496,0,0.00
1500,0,0.00
1504,0,0.00
1508,0,0.00
1512,0,0.00
1516,0,0.00
1520,0,0.00
1524,0,0.00
1528,0,0.00
1532,0,0.00
1536,0,0.00
1540,0,0.00
1544,0,0.00
1548,0,0.00
1552,0,0.00
1556,0,0.00
1560,0,0.00
1564,0,0.00
1568,0,0.00
1572,0,0.00
1576,0,0.00
1580,0,0.00
1584,0,0.00
1588,0,0.00
1592,0,0.00
1596,0,0.00
1600,0,0.00
1604,0,0.00
1608,0,0.00
1612,0,0.00
1616,0,0.00
1620,0,0.00
1624,0,0.00
1628,0,0.00
1632,0,0.00
1636,0,0.00
1640,0,0.00
1644,0,0.00
1648,0,0.00
1652,0,0.00
1656,0,0.00
1660,0,0.00
1664,0,0.00
1668,0,0.00
1672,0,0.00
1676,0,0.00
1680,0,0.00
1684,0,0.00
1688,0,0.00
1692,0,0.00
1696,0,0.00
1700,0,0.00
1704,0,0.00
1708,0,0.00
1712,0,0.00
1716,0,0.00
1720,0,0.00
1724,0,0.00
1728,0,0.00
1732,0,0.00
1736,0,0.00
1740,0,0.00
1744,0,0.00
1748,0,0.00
1752,0,0.00
1756,0,0.00
1760,0,0.00
1764,0,0.00
1768,0,0.00
1772,0,0.00
1776,0,0.00
1780,0,0.00
1784,0,0.00
1788,0,0.00
1792,0,0.00
1796,0,0.00
1800,0,0.00
1804,0,0.00
1808,0,0.00
1812,0,0.00
1816,0,0.00
1820,0,0.00
1824,0,0.00
1828,0,0.00
1832,0,0.00
1836,0,0.00
1840,0,0.00
1844,0,0.00
1848,0,0.00
1852,0,0.00
1856,0,0.00
1860,0,0.00
1864,0,0.00
1868,0,0.00
1872,0,0.00
1876,0,0.00
1880,0,0.00
1884,0,0.00
1888,0,0.00
1892,0,0.00
1896,0,0.00
1900,0,0.00
1904,0,0.00
1908,0,0.00
1912,0,0.00
1916,0,0.00
1920,0,0.00
1924,0,0.00
1928,0,0.00
1932,0,0.00
1936,0,0.00
1940,0,0.00
1944,0,0.00
1948,0,0.00
1952,0,0.00
1956,0,0.00
1960,0,0.00
1964,0,0.00
1968,0,0.00
1972,0,0.00
1976,0,0.00
1980,0,0.00
1984,0,0.00
1988,0,0.00
1992,0,0.00
1996,0,0.00
2000,20,0.00
2004,20,0.00
2008,20,0.00
2012,20,0.00
2016,20,0.00
2020,20,0.00
2024,20,0.00
2028,20,73.14
2032,20,0.00
2036,20,0.00
2040,20,0.00
2044,20,159.80
2048,20,0.00
2052,20,0.00
2056,20,211.45
2060,20,0.00
2064,20,0.00
2068,20,0.00
2072,20,0.00
2076,20,0.00
2080,20,0.00
2084,20,0.00
2088,20,0.00
2092,20,0.00
2096,20,375.85
2100,20,0.00
2104,20,0.00
2108,20,457.04
2112,20,0.00
2116,20,0.00
2120,20,578.32
2124,20,0.00
2128,20,0.00
2132,20,0.00
2136,20,709.43
2140,20,718.34
2144,20,0.00
2148,20,0.00
2152,20,0.00
2156,20,920.18
2160,20,894.91
2164,20,905.08
2168,20,910.13
2172,20,911.45
2176,20,0.00
2180,20,0.00
2184,20,0.00
2188,20,805.60
2192,20,831.81
2196,20,843.74
2200,20,943.80
2204,20,976.25
2208,20,0.00
2212,20,949.27
2216,20,1501.93
2220,20,0.00
2224,20,1031.51
2228,20,1210.69
2232,20,1075.39
2236,20,1185.76
2240,20,0.00
2244,20,853.74
2248,20,1029.85
2252,20,1041.14
2256,20,0.00
2260,20,0.00
2264,20,928.80
2268,20,0.00
2272,20,2025.59
2276,20,1304.31
2280,20,1411.94
2284,20,1258.21
2288,20,0.00
2292,20,1277.19
2296,20,1329.42
2300,20,1281.91
2304,20,1286.33
2308,20,1292.92
2312,20,1330.18
2316,20,1261.65
2320,20,0.00
2324,20,0.00
2328,20,1327.50
2332,20,1356.27
2336,20,0.00
2340,20,1385.95
2344,20,1834.85
2348,20,0.00
2352,20,1464.60
2356,20,1401.70
2360,20,1309.29
2364,20,0.00
2368,20,0.00
2372,20,1722.12
2376,20,1663.31
2380,20,1624.53
2384,20,0.00
2388,20,1448.68
2392,20,0.00
2396,20,0.00
2400,20,1533.19
2404,20,1542.57
2408,20,1453.46
2412,20,1479.95
2416,20,1531.37
2420,20,1734.26
2424,20,1507.19
2428,20,1466.18
2432,20,1446.44
2436,20,0.00
2440,20,1475.09
2444,20,1577.09
2448,20,1649.51
2452,20,2539.98
2456,20,0.00
2460,20,1700.19
2464,20,0.00
2468,20,1604.08
2472,20,0.00
2476,20,1504.02
2480,20,1583.39
2484,20,1631.12
2488,20,0.00
2492,20,1710.82
2496,20,0.00
2500,20,1826.46
2504,20,1618.30
2508,20,1571.88
2512,20,1522.56
2516,20,1631.79
2520,20,1632.97
2524,20,1557.78
2528,20,1551.39
2532,20,0.00
2536,20,0.00
2540,20,0.00
2544,20,1804.58
2548,20,2193.75
2552,20,2025.24
2556,20,1531.19
2560,20,1564.26
2564,20,1769.25
2568,20,1873.42
2572,20,0.00
2576,20,1842.73
2580,20,1686.60
2584,20,1781.14
2588,20,1720.15
2592,20,0.00
2596,20,1657.46
2600,20,1784.24
2604,20,1691.71
2608,20,0.00
2612,20,1993.59
2616,20,1939.31
2620,20,1663.20
2624,20,1743.08
2628,20,0.00
2632,20,0.00
2636,20,1556.17
2640,20,1715.56
2644,20,1960.17
2648,20,1784.31
2652,20,1945.27
2656,20,1881.95
2660,20,1794.15
2664,20,1738.12
2668,20,1612.97
2672,20,0.00
2676,20,1872.55
2680,20,1988.90
2684,20,1809.42
2688,20,1980.24
2692,20,0.00
2696,20,0.00
2700,20,1685.84
2704,20,1633.09
2708,20,1842.65
2712,20,1890.06
2716,20,0.00
2720,20,2244.13
2724,20,2252.68
2728,20,0.00
2732,20,1707.76
2736,20,1642.14
2740,20,1789.88
2744,20,1712.12
2748,20,1779.20
2752,20,1842.51
2756,20,2084.08
2760,20,2043.04
2764,20,1943.19
2768,20,1874.90
2772,20,0.00
2776,20,1790.68
2780,20,1940.88
2784,20,3002.15
2788,20,1881.26
2792,20,2082.77
2796,20,2045.55
2800,20,1729.78
2804,20,1825.48
2808,20,1966.78
2812,20,1881.44
2816,20,1995.77
2820,20,2090.46
2824,20,2148.85
2828,20,1855.07
2832,20,2008.95
2836,20,0.00
2840,20,1842.98
2844,20,1872.66
2848,20,0.00
2852,20,2234.45
2856,20,1931.11
2860,20,2158.31
2864,20,2324.75
2868,20,2210.99
2872,20,2035.87
2876,20,1876.23
2880,20,1760.79
2884,20,2048.02
2888,20,1903.47
2892,20,2201.56
2896,20,1899.06
2900,20,2008.99
2904,20,2628.84
2908,20,1897.90
2912,20,1931.54
2916,20,2045.29
2920,20,2174.92
2924,20,2235.71
2928,20,0.00
2932,20,2125.53
2936,20,1988.77
2940,20,1767.27
2944,20,1937.29
2948,20,2069.04
2952,20,2157.75
2956,20,2254.90
2960,20,2221.73
2964,20,2175.24
2968,20,2000.77
2972,20,0.00
2976,20,1955.99
2980,20,1855.85
2984,20,2175.76
2988,20,0.00
2992,20,2245.77
2996,20,2178.73
3000,20,2017.15
3004,20,1805.60
3008,20,1974.76
3012,20,2201.38
3016,20,1920.39
3020,20,2032.18
3024,20,2257.73
3028,20,0.00
3032,20,0.00
3036,20,1885.66
3040,20,2000.55
3044,20,2034.52
3048,20,2209.41
3052,20,2043.61
3056,20,2291.16
3060,20,2201.60
3064,20,0.00
3068,20,1898.64
3072,20,0.00
3076,20,1839.78
3080,20,2339.73
3084,20,2279.42
3088,20,2289.64
3092,20,2480.86
3096,20,2026.62
3100,20,1836.39
3104,20,2013.76
3108,20,0.00
3112,20,2414.86
3116,20,2349.11
3120,20,2035.56
3124,20,2175.61
3128,20,2080.28
3132,20,1847.55
3136,20,1880.85
3140,20,1929.67
3144,20,2026.54
3148,20,2322.55
3152,20,2571.34
3156,20,2193.30
3160,20,2044.61
3164,20,1849.46
3168,20,1896.00
3172,20,2159.00
3176,20,2299.91
3180,20,2360.50
3184,20,2014.08
3188,20,2124.94
3192,20,1862.02
3196,20,2008.51
3200,20,2062.47
3204,20,2449.44
3208,20,2068.86
3212,20,2340.70
3216,20,2269.43
3220,20,2133.21
3224,20,2085.30
3228,20,0.00
3232,20,1924.40
3236,20,2198.18
3240,20,2346.78
3244,20,0.00
3248,20,0.00
3252,20,2219.95
3256,20,2199.00
3260,20,1867.93
3264,20,2066.86
3268,20,2462.60
3272,20,2353.68
3276,20,2056.79
3280,20,1975.37
3284,20,2093.47
3288,20,0.00
3292,20,2069.74
3296,20,2178.28
3300,20,2276.42
3304,20,2113.92
3308,20,2314.20
3312,20,2219.34
3316,20,2068.24
3320,20,4436.76
3324,20,2095.01
3328,20,0.00
3332,20,2512.42
3336,20,2395.02
3340,20,2323.63
3344,20,2409.99
3348,20,0.00
3352,20,2090.50
3356,20,1886.54
3360,20,2219.37
3364,20,0.00
3368,20,0.00
3372,20,2238.31
3376,20,2681.95
3380,20,2497.38
3384,20,2065.38
3388,20,1979.19
3392,20,2292.98
3396,20,2677.82
3400,20,2082.95
3404,20,2233.32
3408,20,2132.58
3412,20,2045.07
3416,20,2074.19
3420,20,2121.69
3424,20,2463.38
3428,20,2401.22
3432,20,2334.81
3436,20,2171.45
3440,20,2285.19
3444,20,2043.58
3448,20,2110.68
3452,20,2239.31
3456,20,2397.53
3460,20,0.00
3464,20,2278.49
3468,20,2680.68
3472,20,2655.19
3476,20,2244.16
3480,20,1979.32
3484,20,2291.88
3488,20,2401.55
3492,20,0.00
3496,20,0.00
3500,20,2016.45
3504,20,2084.93
3508,20,1916.63
3512,20,0.00
3516,20,2344.09
3520,20,2129.37
3524,20,0.00
3528,20,2173.54
3532,20,2081.14
3536,20,2035.35
3540,20,1924.26
3544,20,2219.29
3548,20,2612.32
3552,20,2381.83
3556,20,2258.05
3560,20,2157.91
3564,20,2028.20
3568,20,2029.83
3572,20,2273.52
3576,20,2206.44
3580,20,2318.93
3584,20,2434.55
3588,20,0.00
3592,20,2217.95
3596,20,2015.23
3600,20,2030.40
3604,20,2102.05
3608,20,2026.26
3612,20,2349.42
3616,20,2035.40
3620,20,2175.87
3624,20,2071.16
3628,20,1985.92
3632,20,2162.42
3636,20,2203.16
3640,20,2234.31
3644,20,2327.64
3648,20,0.00
3652,20,2269.89
3656,20,0.00
3660,20,0.00
3664,20,1856.92
3668,20,2123.30
3672,20,0.00
3676,20,2289.66
3680,20,2523.51
3684,20,1919.18
3688,20,2003.77
3692,20,0.00
3696,20,0.00
3700,20,2108.83
3704,20,2253.07
3708,20,2043.04
3712,20,2369.90
3716,20,1941.83
3720,20,1990.29
3724,20,4268.75
3728,20,4292.05
3732,20,2096.35
3736,20,2235.62
3740,20,2549.06
3744,20,2510.61
3748,20,0.00
3752,20,1853.19
3756,20,4284.74
3760,20,4399.60
3764,20,2086.68
3768,20,2184.05
3772,20,2266.59
3776,20,0.00
3780,20,2170.54
3784,20,1820.96
3788,20,1930.36
3792,20,1958.14
3796,20,2030.83
3800,20,2143.84
3804,20,2268.03
3808,20,2241.19
3812,20,2405.40
3816,20,2205.72
3820,20,1928.98
3824,20,1939.70
3828,20,2162.83
3832,20,2417.73
3836,20,0.00
3840,20,2075.56
3844,20,2136.70
3848,20,1844.97
3852,20,1876.58
3856,20,0.00
3860,20,2002.32
3864,20,2086.90
3868,20,2521.10
3872,20,2240.76
3876,20,0.00
3880,20,2063.91
3884,20,1940.25
3888,20,1908.66
3892,20,1964.33
3896,20,2132.37
3900,20,2183.41
3904,20,2238.93
3908,20,0.00
3912,20,1854.86
3916,20,1921.03
3920,20,2059.10
3924,20,1956.92
3928,20,2042.81
3932,20,1929.36
3936,20,2196.91
3940,20,2193.72
3944,20,2040.44
3948,20,0.00
3952,20,2184.53
3956,20,1927.85
3960,20,0.00
3964,20,2558.42
3968,20,1972.93
3972,20,2188.56
3976,20,2158.82
3980,20,1959.15
3984,20,1901.76
3988,20,1896.69
3992,20,1812.24
3996,20,2071.81
4000,40,2297.11
4004,40,0.00
4008,40,2125.66
4012,40,1983.11
4016,40,2336.49
4020,40,0.00
4024,40,1927.14
4028,40,2121.93
4032,40,0.00
4036,40,2293.64
4040,40,2240.13
4044,40,2088.89
4048,40,2016.62
4052,40,1979.96
4056,40,2057.65
4060,40,2985.81
4064,40,2355.49
4068,40,0.00
4072,40,1947.38
4076,40,1932.66
4080,40,2040.53
4084,40,4526.28
4088,40,1959.48
4092,40,2510.42
4096,40,2409.66
4100,40,2380.08
4104,40,2267.57
4108,40,2159.68
4112,40,4530.11
4116,40,2125.71
4120,40,2245.76
4124,40,3448.78
4128,40,2758.83
4132,40,0.00
4136,40,2402.05
4140,40,2132.66
4144,40,2021.82
4148,40,2236.42
4152,40,2407.96
4156,40,2525.11
4160,40,2195.78
4164,40,2351.47
4168,40,2586.62
4172,40,2341.47
4176,40,0.00
4180,40,3466.22
4184,40,3451.30
4188,40,2535.83
4192,40,0.00
4196,40,2404.31
4200,40,2240.20
4204,40,2090.31
4208,40,0.00
4212,40,0.00
4216,40,0.00
4220,40,2668.93
4224,40,2573.76
4228,40,2461.55
4232,40,2088.46
4236,40,2401.30
4240,40,2562.86
4244,40,2746.86
4248,40,2510.12
4252,40,2589.78
4256,40,4687.03
4260,40,0.00
4264,40,2591.76
4268,40,2589.09
4272,40,2802.48
4276,40,2607.75
4280,40,2962.05
4284,40,2146.88
4288,40,2139.55
4292,40,0.00
4296,40,3647.56
4300,40,2699.99
4304,40,0.00
4308,40,2306.88
4312,40,2308.85
4316,40,2570.79
4320,40,0.00
4324,40,2739.05
4328,40,3043.46
4332,40,0.00
4336,40,3038.34
4340,40,2347.01
4344,40,2475.48
4348,40,2580.20
4352,40,3058.74
4356,40,3030.78
4360,40,2532.92
4364,40,2386.53
4368,40,2408.34
4372,40,2768.28
4376,40,2739.67
4380,40,3150.71
4384,40,3415.11
4388,40,2486.12
4392,40,2399.46
4396,40,2482.62
4400,40,2871.18
4404,40,2510.05
4408,40,2461.33
4412,40,2630.10
4416,40,0.00
4420,40,0.00
4424,40,0.00
4428,40,3355.30
4432,40,3173.60
4436,40,2727.95
4440,40,2812.58
4444,40,5129.98
4448,40,2515.02
4452,40,2435.55
4456,40,0.00
4460,40,2803.08
4464,40,2924.80
4468,40,0.00
4472,40,2577.23
4476,40,2661.17
4480,40,3122.59
4484,40,2546.31
4488,40,2755.89
4492,40,2319.83
4496,40,0.00
4500,40,2613.19
4504,40,3060.41
4508,40,2934.77
4512,40,2502.49
4516,40,2841.34
4520,40,2291.87
4524,40,2568.29
4528,40,2970.91
4532,40,2945.80
4536,40,3275.71
4540,40,2442.08
4544,40,2543.76
4548,40,2539.72
4552,40,2703.27
4556,40,2890.01
4560,40,3299.30
4564,40,2483.61
4568,40,2593.78
4572,40,2730.14
4576,40,2614.05
4580,40,3101.26
4584,40,2962.58
4588,40,2823.33
4592,40,2397.28
4596,40,2325.46
4600,40,0.00
4604,40,2509.21
4608,40,2988.56
4612,40,3249.75
4616,40,2718.45
4620,40,2784.66
4624,40,2559.44
4628,40,0.00
4632,40,2991.23
4636,40,3676.29
4640,40,3137.18
4644,40,2576.54
4648,40,0.00
4652,40,2942.28
4656,40,3214.45
4660,40,3369.84
4664,40,3102.57
4668,40,2598.12
4672,40,2614.82
4676,40,2883.92
4680,40,2871.84
4684,40,2998.15
4688,40,2859.18
4692,40,2653.96
4696,40,2801.51
4700,40,0.00
4704,40,3071.89
4708,40,3016.13
4712,40,2633.29
4716,40,2918.69
4720,40,2748.69
4724,40,2632.19
4728,40,3052.13
4732,40,3013.12
4736,40,3269.33
4740,40,3049.63
4744,40,2577.92
4748,40,2804.23
4752,40,2758.07
4756,40,3273.34
4760,40,2983.70
4764,40,2503.37
4768,40,0.00
4772,40,2630.03
4776,40,2765.47
4780,40,2955.08
4784,40,2986.34
4788,40,3148.74
4792,40,2887.57
4796,40,2860.71
4800,40,0.00
4804,40,2957.90
4808,40,3030.03
4812,40,2873.65
4816,40,2860.30
4820,40,2789.41
4824,40,2710.20
4828,40,2832.42
4832,40,3384.19
4836,40,2888.14
4840,40,2978.67
4844,40,0.00
4848,40,2909.53
4852,40,2876.18
4856,40,3037.27
4860,40,3232.74
4864,40,3618.04
4868,40,2598.37
4872,40,2608.25
4876,40,3036.06
4880,40,2985.80
4884,40,2597.87
4888,40,2456.94
4892,40,2389.63
4896,40,2670.75
4900,40,3090.99
4904,40,3124.64
4908,40,3345.99
4912,40,3091.71
4916,40,2916.33
4920,40,2617.59
4924,40,3057.13
4928,40,3055.14
4932,40,3318.10
4936,40,3090.83
4940,40,2611.63
4944,40,2628.75
4948,40,0.00
4952,40,2715.21
4956,40,3017.84
4960,40,0.00
4964,40,2549.47
4968,40,2681.92
4972,40,2525.56
4976,40,3356.73
4980,40,3393.90
4984,40,2833.19
4988,40,3121.04
4992,40,2624.42
4996,40,2498.83
5000,40,3254.80
5004,40,3015.09
5008,40,2850.21
5012,40,3581.86
5016,40,3128.94
5020,40,2766.13
5024,40,2993.22
5028,40,2679.30
5032,40,3175.91
5036,40,3127.96
5040,40,2664.28
5044,40,2507.85
5048,40,3276.37
5052,40,3428.57
5056,40,2962.28
5060,40,2658.95
5064,40,2673.18
5068,40,2961.20
5072,40,2967.81
5076,40,3396.80
5080,40,3280.43
5084,40,3375.21
5088,40,2670.61
5092,40,2745.90
5096,40,3203.37
5100,40,2700.84
5104,40,3288.34
5108,40,2719.17
5112,40,2394.93
5116,40,2728.57
5120,40,3208.53
5124,40,0.00
5128,40,3591.45
5132,40,3363.49
5136,40,2829.61
5140,40,2459.26
5144,40,2931.19
5148,40,3067.84
5152,40,3037.77
5156,40,2952.38
5160,40,2603.86
5164,40,2875.08
5168,40,3100.71
5172,40,3043.89
5176,40,2967.85
5180,40,0.00
5184,40,2826.04
5188,40,2535.48
5192,40,2845.27
5196,40,2684.98
5200,40,3268.21
5204,40,2660.60
5208,40,2379.69
5212,40,2616.77
5216,40,3074.15
5220,40,3040.08
5224,40,2993.21
5228,40,3057.68
5232,40,2586.27
5236,40,2597.69
5240,40,0.00
5244,40,3021.71
5248,40,3707.04
5252,40,0.00
5256,40,2867.22
5260,40,0.00
5264,40,2735.45
5268,40,2928.61
5272,40,2603.88
5276,40,2857.96
5280,40,0.00
5284,40,2589.53
5288,40,2619.83
5292,40,3101.26
5296,40,0.00
5300,40,3460.96
5304,40,2962.70
5308,40,2722.73
5312,40,2782.54
5316,40,2981.74
5320,40,0.00
5324,40,2851.68
5328,40,2975.30
5332,40,2737.60
5336,40,2507.46
5340,40,2895.09
5344,40,2567.14
5348,40,3240.15
5352,40,3101.87
5356,40,3099.78
5360,40,2545.42
5364,40,2601.01
5368,40,3052.54
5372,40,0.00
5376,40,2809.33
5380,40,2565.47
5384,40,2519.96
5388,40,2537.34
5392,40,3144.75
5396,40,2897.29
5400,40,3219.47
5404,40,2669.87
5408,40,2497.75
5412,40,0.00
5416,40,2358.55
5420,40,2814.94
5424,40,2881.49
5428,40,3077.48
5432,40,2541.42
5436,40,5126.80
5440,40,5134.36
5444,40,2847.28
5448,40,2862.77
5452,40,3126.96
5456,40,2906.07
5460,40,2448.70
5464,40,2657.29
5468,40,2841.62
5472,40,3078.92
5476,40,3214.06
5480,40,2793.76
5484,40,3154.69
5488,40,2238.49
5492,40,0.00
5496,40,2671.06
5500,40,2876.55
5504,40,3126.79
5508,40,2666.41
5512,40,2488.31
5516,40,2520.28
5520,40,2834.99
5524,40,2811.26
5528,40,2941.05
5532,40,0.00
5536,40,0.00
5540,40,0.00
5544,40,0.00
5548,40,2742.94
5552,40,3206.19
5556,40,3127.98
5560,40,2517.96
5564,40,2879.64
5568,40,2475.39
5572,40,2625.98
5576,40,2516.60
5580,40,3171.85
5584,40,2674.73
5588,40,2734.02
5592,40,2636.24
5596,40,2553.82
5600,40,2982.81
5604,40,3113.70
5608,40,3115.49
5612,40,3151.56
5616,40,2561.75
5620,40,0.00
5624,40,2809.64
5628,40,0.00
5632,40,2832.36
5636,40,2828.90
5640,40,2709.49
5644,40,2415.57
5648,40,0.00
5652,40,2717.07
5656,40,2830.46
5660,40,0.00
5664,40,2564.74
5668,40,2425.07
5672,40,2629.34
5676,40,2594.15
5680,40,2769.47
5684,40,2847.76
5688,40,2678.62
5692,40,2493.65
5696,40,2458.46
5700,40,2473.56
5704,40,2626.74
5708,40,2814.73
5712,40,2695.89
5716,40,2616.27
5720,40,2415.31
5724,40,2444.23
5728,40,2591.38
5732,40,3032.54
5736,40,3174.69
5740,40,2703.48
5744,40,2786.90
5748,40,2899.91
5752,40,2484.56
5756,40,2637.99
5760,40,2511.98
5764,40,2477.64
5768,40,2629.19
5772,40,2460.29
5776,40,2249.26
5780,40,0.00
5784,40,2778.96
5788,40,2861.50
5792,40,2712.14
5796,40,3403.48
5800,40,2636.92
5804,40,2689.55
5808,40,2896.50
5812,40,2862.01
5816,40,0.00
5820,40,0.00
5824,40,2470.71
5828,40,2313.62
5832,40,2550.93
5836,40,2465.34
5840,40,0.00
5844,40,2730.74
5848,40,2805.65
5852,40,2645.00
5856,40,2708.69
5860,40,2913.20
5864,40,2877.30
5868,40,2492.20
5872,40,0.00
5876,40,2465.78
5880,40,2491.39
5884,40,2857.57
5888,40,3104.58
5892,40,3234.39
5896,40,3174.65
5900,40,2552.55
5904,40,2452.24
5908,40,2517.07
5912,40,2772.85
5916,40,2542.13
5920,40,2818.11
5924,40,2650.62
5928,40,2721.92
5932,40,2703.04
5936,40,2717.43
5940,40,3859.61
5944,40,2746.28
5948,40,0.00
